,numberOfEpisodes,Finalization,originalTitle,startYear,endYear,runtimeMinutes,averageRating,numVotes,GenderMale,GenderFeMale,genre_action,genre_adult,genre_adventure,genre_animation,genre_biography,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_history,genre_horror,genre_musical,genre_mystery,genre_news,genre_romance,genre_sci-fi,genre_talk-show,genre_thriller,genre_war,genre_western,numberEpisodePrediction
5918,20,0,Pooreun Badaui Junsul,0.9285714285714306,0,0.7313432835820896,0.8045977011494251,0.001496567995444447,0.6000000000000001,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0
5919,31,0,Ask Laftan Anlamaz,0.9285714285714306,0,0.8507462686567164,0.7011494252873562,0.0021999549533033374,0.2,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
5920,16,0,Six Degrees of Murder,0.9285714285714306,0,0.4626865671641791,0.7241379310344827,4.5645323861055636e-05,0.6000000000000001,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
5921,20,0,GLOW,0.9642857142857082,0,0.3582089552238805,0.7816091954022988,0.01773882045000303,0.2,0.6000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
5922,14,0,Sick Note,0.9642857142857082,0,0.28358208955223885,0.5632183908045976,0.0003651625908884451,0.4,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
5923,13,0,Disney Star Darlings,0.8928571428571388,0,0.28358208955223885,0.5862068965517241,1.3469111959000025e-05,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0
5924,10,0,White Famous,0.9642857142857082,0,0.28358208955223885,0.528735632183908,0.0009024305012530016,0.8,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
5925,26,0,Kamen Rider Amazons,0.9285714285714306,0,0.5074626865671641,0.8045977011494251,0.00010550804367883353,0.6000000000000001,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
5926,13,0,Julie's Greenroom,0.9642857142857082,0,0.23880597014925373,0.8160919540229885,0.00015938449151483363,0.4,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.0
5927,44,0,Starhunter ReduX,0.9642857142857082,0,0.4776119402985074,0.8390804597701149,2.4693371924833375e-05,0.6000000000000001,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
5928,9,0,Law of Perdition,0.9642857142857082,0,0.044776119402985065,0.49425287356321834,3.292449589977784e-05,0.4,0.6000000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
5929,12,0,Dead Silent,0.9285714285714306,0,0.4626865671641791,0.7241379310344827,0.0001234668596241669,0.0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
5930,10,0,T.H.O.R. Tv,0.9285714285714306,0,0.02985074626865672,0.7011494252873562,7.482839977222239e-07,0.2,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
5931,19,0,The Marvelous Mrs. Maisel,0.9642857142857082,0,0.6865671641791045,0.8620689655172412,0.01543335745302086,0.2,0.6000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
5932,8,0,Gap Year,0.9642857142857082,0,0.4328358208955223,0.6666666666666666,0.0003823731228360562,0.6000000000000001,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
5933,86,0,Collider TV Talk,0.9285714285714306,0,0.7313432835820896,0.7816091954022988,8.680094373577794e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.0
5934,17,0,W - du gaeui segye,0.9285714285714306,0,0.7313432835820896,0.8160919540229885,0.0019500280980641147,0.6000000000000001,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0
5935,32,0,Camp Camp,0.9285714285714306,0,0.0,0.8045977011494251,0.0004796500425399453,0.6000000000000001,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
5936,10,0,Inside Birmingham Children's Hospital,0.9285714285714306,0,0.7313432835820896,0.7816091954022988,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
5937,13,0,Syn,0.9642857142857082,0,0.6417910447761194,0.7816091954022988,4.489703986333341e-05,0.2,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
5938,25,0,Tell Vanessa,0.9285714285714306,0,0.28358208955223885,0.8275862068965517,1.496567995444447e-06,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.0
5939,14,0,Alpacas,0.8928571428571388,0,0.3582089552238805,0.5057471264367815,2.244851993166671e-06,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
5940,44,0,Deville Late Night,0.9285714285714306,0,0.28358208955223885,0.6666666666666666,0.0,0.2,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
5941,8,0,"Das Institut, Oase des Scheiterns",0.9642857142857082,0,0.28358208955223885,0.793103448275862,2.0951951936222262e-05,0.4,0.6000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
5942,8,0,The Halcyon,0.9642857142857082,0,0.7313432835820896,0.7126436781609196,0.0013977945077451135,0.6000000000000001,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
5943,10,0,Sjölyckan,1.0,0,0.16417910447761194,0.528735632183908,5.761786782461121e-05,0.6000000000000001,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
5944,12,0,Borderline,0.9285714285714306,0,0.28358208955223885,0.6551724137931034,0.0005597164302962233,0.6000000000000001,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
5945,12,0,72 Cutest Animals,0.9285714285714306,0,0.23880597014925373,0.5057471264367815,0.00010101833969250019,0.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
5946,42,0,Hao xian sheng,0.9285714285714306,0,0.5074626865671641,0.5747126436781609,2.0203667938500038e-05,0.8,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0
5947,10,0,Veni Vidi Vici,0.9642857142857082,0,0.28358208955223885,0.5747126436781609,0.0001174805876423891,0.4,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
5948,32,0,El marginal,0.9285714285714306,0,0.7313432835820896,0.8275862068965517,0.000876988845330446,0.8,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
5949,12,0,Live from the BBC,0.9285714285714306,0,0.28358208955223885,0.689655172413793,4.489703986333342e-06,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
5950,21,0,The Sandra West Diaries,0.9285714285714306,0,0.08955223880597016,0.7816091954022988,3.591763189066673e-05,0.4,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0
5951,8,0,Nasi,0.9285714285714306,0,0.28358208955223885,0.27586206896551724,5.2379879840555655e-06,0.8,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
5952,46,0,Bull,0.9285714285714306,0,0.7313432835820896,0.6551724137931034,0.00710420827437479,0.4,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
5953,13,0,Rainbow Ruby,0.9285714285714306,0,0.0,0.6091954022988505,1.2720827961277801e-05,0.4,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0
5954,13,0,Whovians,0.8928571428571388,0,0.1044776119402985,0.7471264367816092,2.9931359908888947e-06,0.6000000000000001,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
5955,32,0,Unti e bisunti,0.8214285714285694,0,0.5074626865671641,0.8160919540229885,5.986271981777789e-06,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0
5956,10,0,Redneck Brothers,0.8571428571428612,0,0.05970149253731344,0.793103448275862,2.244851993166671e-06,0.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
5957,24,0,The Handmaid's Tale,0.9642857142857082,0,0.7313432835820896,0.850574712643678,0.06053243399573928,0.4,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0
5958,34,0,Escape the Night,0.9285714285714306,0,0.1791044776119403,0.5632183908045976,0.00033523123097955614,0.8,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.0
5959,13,0,Orange,0.9285714285714306,0,0.19402985074626863,0.7241379310344827,0.0006974006858771124,0.4,0.6000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
5960,12,0,Damned,0.9285714285714306,0,0.19402985074626863,0.6436781609195401,0.0003501969109340006,0.4,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0
5961,18,0,The Wrong Girl,0.9285714285714306,0,0.7313432835820896,0.6781609195402298,0.0003374760829727228,0.4,0.6000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
5962,12,0,Korpelan kujanjuoksu,0.9285714285714306,0,0.5820895522388059,0.6091954022988505,2.1700235933944486e-05,0.6000000000000001,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0
5963,90,0,Dangerous Games,0.8928571428571388,0,0.28358208955223885,0.9310344827586207,3.7414199886111177e-06,0.6000000000000001,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0
5964,12,0,Fate/kaleid liner Prisma Illya 3rei,0.9285714285714306,0,0.19402985074626863,0.6436781609195401,3.0679643906611166e-05,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
5965,24,0,Beruseruku,0.9285714285714306,0,0.19402985074626863,0.6781609195402298,0.0020121356698750595,0.6000000000000001,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
5966,14,0,Party Legends,0.9285714285714306,0,0.28358208955223885,0.6666666666666666,4.9386743849666756e-05,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
5967,16,0,Zhuan jiao * yu dao ai,0.6071428571428612,0,0.8656716417910448,0.5632183908045976,1.2720827961277801e-05,0.4,0.6000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.0
5968,24,0,The Good Fight,0.9642857142857082,0,0.5074626865671641,0.8275862068965517,0.007601817132860069,0.2,0.6000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
5969,17,0,ReLIFE,0.9285714285714306,0,0.19402985074626863,0.7586206896551724,0.0009480758251140573,0.8,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
5970,30,0,Grand Hotel,0.9285714285714306,0,0.28358208955223885,0.8160919540229885,0.0004796500425399453,0.8,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
5971,11,0,The Job Interview,0.9285714285714306,0,0.5522388059701492,0.47126436781609193,8.23112397494446e-06,0.0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
5972,11,0,Judge Rinder's Crime Stories,0.9285714285714306,0,0.28358208955223885,0.6436781609195401,2.244851993166671e-06,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0
5973,26,0,Tales of Zestiria the X,0.9285714285714306,0,0.19402985074626863,0.6781609195402298,0.0002798582151481116,0.6000000000000001,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
5974,48,0,Streetlab,0.8571428571428612,0,0.28358208955223885,0.7471264367816092,5.2379879840555655e-06,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
5975,21,0,*Loosely Exactly Nicole,0.9285714285714306,0,0.16417910447761194,0.49425287356321834,0.00024244401526200043,0.4,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0
5976,25,0,New Game!,0.9285714285714306,0,0.19402985074626863,0.6551724137931034,0.00023346460728933377,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
5977,15,0,Last Chance U,0.9285714285714306,0,0.6567164179104478,0.8390804597701149,0.002935518123064283,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
5978,12,0,Second Jen,0.9285714285714306,0,0.28358208955223885,0.14942528735632185,0.00017360188747155586,0.4,0.6000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
5979,30,0,King of the Road,0.9285714285714306,0,0.7313432835820896,0.8620689655172412,0.00013693597158316692,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
5980,12,0,Masou Gakuen HxH,0.9285714285714306,0,0.19402985074626863,0.5862068965517241,8.904579572894461e-05,0.2,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
5981,12,0,La peste,1.0,0,0.5820895522388059,0.7011494252873562,0.0004811466105353897,0.8,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
5982,10,0,Dietland,1.0,0,0.5074626865671641,0.6091954022988505,0.0007954258895787237,0.2,0.6000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
5983,25,0,Amanchu!,0.9285714285714306,0,0.19402985074626863,0.6436781609195401,6.360413980638901e-05,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
5984,19,0,Ishq Nachaya,0.9285714285714306,0,0.4328358208955223,0.7471264367816092,1.496567995444447e-06,0.4,0.6000000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0
5985,8,0,"It's Not Me, It's You",0.9285714285714306,0,0.5074626865671641,0.2298850574712644,8.979407972666683e-06,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0
5986,10,0,Çizgi Roman Yolculugu,0.8928571428571388,0,0.1343283582089552,0.6551724137931034,8.23112397494446e-06,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
5987,92,0,Miss Adventure,0.7857142857142776,0,0.1343283582089552,0.7816091954022988,1.2720827961277801e-05,0.4,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
5988,52,0,Digby Dragon,0.9285714285714306,0,0.0,0.7011494252873562,2.3196803929388934e-05,0.4,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0
5989,20,0,Freakish,0.9285714285714306,0,0.16417910447761194,0.6091954022988505,0.00130575557602528,0.6000000000000001,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.0
5990,26,0,Die Boekklub,0.9285714285714306,0,0.5522388059701492,0.8965517241379309,2.6189939920277822e-05,0.6000000000000001,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0
5991,8,0,Red Bull Can You Make It?,0.9285714285714306,0,0.28358208955223885,0.8160919540229885,1.496567995444447e-06,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
5992,9,0,The Rebel,0.9285714285714306,0,0.4328358208955223,0.6551724137931034,4.639360785877786e-05,0.6000000000000001,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
5993,52,0,Morko y Mali,0.9285714285714306,0,0.16417910447761194,0.689655172413793,7.482839977222239e-07,0.6000000000000001,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0
5994,11,0,Battery,0.9285714285714306,0,0.16417910447761194,0.5517241379310345,2.993135990888894e-05,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0
5995,12,0,Watashi ga Motete Dousunda,0.9285714285714306,0,0.1791044776119403,0.6551724137931034,0.00027836164715266715,0.6000000000000001,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
5996,16,0,A Terra Prometida,0.9285714285714306,0,0.7313432835820896,0.35632183908045967,0.000184077863439667,0.6000000000000001,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0
5997,35,0,T@gged,0.9285714285714306,0,0.1044776119402985,0.7011494252873562,0.0004197873227221674,0.4,0.6000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.0
5998,36,0,Scream Street,0.8928571428571388,0,0.0,0.689655172413793,8.979407972666683e-06,0.6000000000000001,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0
5999,8,0,URBEX: Enter at Your Own Risk,0.9285714285714306,0,0.5074626865671641,0.8735632183908045,1.5713963952166695e-05,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0
6000,54,0,PlusThis! Show,0.9285714285714306,0,0.6567164179104478,0.850574712643678,6.7345559795000115e-06,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.0
6001,26,0,Kuromukuro,0.9285714285714306,0,0.19402985074626863,0.7011494252873562,0.0005679475542711678,0.6000000000000001,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
6002,17,0,World of Dance,0.9642857142857082,0,0.7313432835820896,0.6436781609195401,0.00041903903872444516,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.0
6003,12,0,Mob Psycho 100,0.9285714285714306,0,0.19402985074626863,0.793103448275862,0.0030492572907180613,0.8,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
6004,24,0,Days,0.9285714285714306,0,0.19402985074626863,0.7011494252873562,0.0001047597596811113,0.8,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
6005,93,0,Nina's World,0.8928571428571388,0,0.16417910447761194,0.5057471264367815,1.9455383940777814e-05,0.2,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0
6006,12,0,Kono bijutsubu ni wa mondai ga aru!,0.9285714285714306,0,0.19402985074626863,0.632183908045977,0.00010326319168566685,0.6000000000000001,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
6007,40,0,Mr. Student Body President,0.9285714285714306,0,0.05970149253731344,0.689655172413793,7.557668376994459e-05,0.4,0.6000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0
6008,20,0,HarmonQuest,0.9285714285714306,0,0.1791044776119403,0.8275862068965517,0.0010932429206721686,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0
6009,24,0,Momokuri,0.8928571428571388,0,0.014925373134328346,0.6091954022988505,1.9455383940777814e-05,0.2,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0
6010,9,0,Jeff Ross Presents Roast Battle,0.9285714285714306,0,0.7313432835820896,0.528735632183908,0.00033672779897500057,0.4,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
6011,13,0,Nejimaki seirei senki: Tenkyô no Alderamin,0.9285714285714306,0,0.19402985074626863,0.7471264367816092,0.0003082930070615561,0.4,0.6000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
6012,12,0,Vikingane,0.9285714285714306,0,0.28358208955223885,0.7471264367816092,0.0023069595649776154,0.6000000000000001,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0
6013,23,0,Ubice mog oca,0.9285714285714306,0,0.7313432835820896,0.8390804597701149,0.001683638994875003,0.6000000000000001,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
6014,12,0,American Woman,1.0,0,0.28358208955223885,0.5632183908045976,0.00037489028285883397,0.0,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0
6015,28,0,Kim's Convenience,0.9285714285714306,0,0.16417910447761194,0.7011494252873562,0.000990728012984224,0.6000000000000001,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0
6016,26,0,Skylanders Academy,0.9285714285714306,0,0.20895522388059698,0.6551724137931034,0.00023570945928250042,0.6000000000000001,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0
6017,14,0,Ishqbaaaz,0.9285714285714306,0,0.16417910447761194,0.5172413793103449,0.0014105153357063913,0.6000000000000001,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.0
6018,12,0,Cheer Danshi!,0.9285714285714306,0,0.19402985074626863,0.6091954022988505,2.8434791913444494e-05,0.8,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0
6019,10,0,Here and Now,1.0,0,0.7313432835820896,0.6436781609195401,0.00244314725256306,0.4,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
6020,24,0,Yu Zui,0.9285714285714306,0,0.5074626865671641,0.7011494252873562,9.727691970388907e-06,0.4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0
6021,10,0,Hatsukoi Monster,0.9285714285714306,0,0.19402985074626863,0.47126436781609193,3.591763189066673e-05,0.8,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
6022,10,0,Extinct,0.9642857142857082,0,0.6119402985074627,0.6091954022988505,0.0010520873007974464,0.4,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
6023,15,0,Britannia,0.9642857142857082,0,0.7313432835820896,0.6206896551724137,0.005376420523634176,0.4,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0
6024,12,0,Riviera,0.9642857142857082,0,0.7313432835820896,0.6206896551724137,0.0027738887795562828,0.6000000000000001,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
6025,16,0,Trailer Park Boys: Out of the Park,0.9285714285714306,0,0.28358208955223885,0.6091954022988505,0.0008276021014807793,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
6026,10,0,Mary + Jane,0.9285714285714306,0,0.1492537313432836,0.5172413793103449,0.0003539383309226117,0.2,0.6000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
6027,8,0,Triple Ex,0.9642857142857082,0,0.28358208955223885,0.6551724137931034,1.496567995444447e-06,0.4,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0
6028,16,0,Honsoolnamnyeo,0.9285714285714306,0,0.7611940298507462,0.7011494252873562,9.278721571755572e-05,0.6000000000000001,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0
6029,14,0,Food's Greatest Hits,0.9285714285714306,0,0.28358208955223885,0.5862068965517241,1.496567995444447e-06,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0
6030,8,0,Newton's Law,0.9642857142857082,0,0.6567164179104478,0.6666666666666666,0.00021176437135538928,0.4,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0
6031,13,0,D.Gray-man Hallow,0.9285714285714306,0,0.19402985074626863,0.7356321839080459,0.00021999549533033373,0.8,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
6032,20,0,Loudermilk,0.9642857142857082,0,0.28358208955223885,0.7126436781609196,0.0006495105100228901,0.6000000000000001,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0
6033,51,0,Regal Academy,0.9285714285714306,0,0.1791044776119403,0.6206896551724137,6.360413980638901e-05,0.4,0.6000000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0
6034,10,0,American Playboy: The Hugh Hefner Story,0.9642857142857082,0,0.4626865671641791,0.7011494252873562,0.0008522954734056127,0.8,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0
6035,26,0,El Camionero,0.9285714285714306,0,0.7313432835820896,0.5747126436781609,2.9931359908888947e-06,0.6000000000000001,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
6036,24,0,Cyberwar,0.9285714285714306,0,0.19402985074626863,0.7471264367816092,0.0001743501714692781,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
6037,40,0,Investigação Criminal,0.7857142857142776,0,0.5074626865671641,0.8045977011494251,2.8434791913444494e-05,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0
6038,26,0,P.O.L.I.C.I.A,0.8571428571428612,0,0.5074626865671641,0.8620689655172412,1.1224259965833353e-05,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0
